0.14887955,2.16506658003218,1072.20831091442
0.18058203,1.2815341902687,855.106005414654
0.09972324,1.17748269252095,692.364835053021
0.49874674,0.908247171724154,248.139901729995
0.19400728,1.2961394860709,786.16450253501
0.13427482,1.21486663235312,777.801258536945
0.08511354,1.02444915209504,661.203126923188
0.19254712,1.15155454752441,582.418621297025
0.15746717,1.344808825621,870.362044202989
0.10747438,1.18288665196777,758.938406860054
0.44000384,1.19861917701008,909.853377246684
0.31779526,1.23304835315304,890.858138447098
0.17585791,1.17539301173695,846.30509614087
0.22981044,1.10759073468597,770.481364037663
0.10373926,1.07823221764973,676.950444558576
0.2803453,1.09840437812115,665.593813812492
0.12240814,1.33111729704334,665.12005795888
0.09924844,1.24569691381251,651.597252146144
0.07012338,1.08632879445084,601.498819362994
0.17821832,1.37398758517044,860.633618162422
0.31342684,1.34508969669412,575.564203971567
0.08342853,1.23464931826982,571.499848171532
0.39663196,1.31612814410788,872.848655724967
0.10074947,1.16054991175951,637.54302733441
0.17723376,1.06730071548393,458.04373935537
0.06779032,1.12079916501785,653.740353800084
0.14119538,1.36689839928491,715.308388737203
0.1032438,1.0614005504746,890.438209180421
0.17785801,1.07339374529679,782.819921915218
0.06795641,1.05541799661716,636.634575726549
0.11378256,1.24679043852385,582.91370351377
0.14915529,1.2552502752462,615.742742288548
0.077181,1.01097295800678,524.183679095762
0.1265169,1.20296893369579,847.11891793943
0.13849613,1.26788760106275,611.085975142442
0.17583854,1.22887835395413,898.643881704068
0.17519639,1.25850650722056,806.343822465372
0.12677342,0.91547117572478,592.317152594027
0.61471873,1.06443770301193,377.262389739498
0.29761406,1.16825514153208,716.200607964135
0.49900202,1.21016859553675,711.215979425087
0.16889969,1.11491959722056,358.717307064206
0.25239726,1.55044015567304,1188.14398033781
0.18051269,1.93915823097475,797.72687553598
0.12394534,1.6247155747225,599.453587594594
0.13312296,1.46281587075513,628.638207346818
0.15577154,1.59508180403461,771.580247395415
0.13653097,1.26157174686521,878.678642092707
0.1748805,1.28825449881153,478.494231364838
0.16861607,1.33179326009265,692.637320295871
0.08831647,1.55079218075135,707.94665173266
0.11667387,1.32795094381238,576.894930670445
0.10124198,1.46813931382764,701.516269443263
0.27567518,1.55155427759641,823.264308599038
0.17760113,1.33352717085071,444.701350605062
0.07939056,1.34510093153704,765.313944646925
0.13863332,1.50495963903975,763.810033425552
0.1261021,1.08268121544793,309.057756901041
0.13254763,1.47422110879759,405.367380141997
0.18166241,1.38184635779632,535.552247934085
0.14434859,1.33441097849412,675.512580203978
0.10231861,1.38395289084471,584.470465257331
0.11919072,1.46377832229901,555.510992580777
0.08900364,1.44063454587399,881.467160621034
0.09478196,1.53691527726544,740.833798941591
0.11236993,1.45979369800836,613.496880784158
0.16167141,1.5438453028762,717.205035759604
0.17048418,1.44523895899932,520.724423617372
0.2347265,1.12405352451839,495.558010894027
0.23805548,0.955667571235782,455.742727724182
0.20787279,1.33309088445046,494.662092133229
0.19096783,1.39290893312957,534.202036040165
0.18432857,1.31578548139868,541.365608885507
0.20093764,1.44584189556962,448.562208883099
