[[1.06250072]]	1.3201483454011285	212.655510520579
[[0.21303813]]	2.1920826323186087	1171.6958616562104
[[0.25818117]]	2.109375463654103	1333.4081116572547
[[0.29937553]]	2.0309993269370956	1112.8467375370806
[[0.25283594]]	2.0574892140798795	1221.7961440475754
[[0.26077404]]	1.4447652231226633	690.1199902909375
[[0.21727923]]	1.820344149623861	1156.2194481242982
[[0.1867912]]	1.9239387637593326	824.0689110515494
[[0.15889841]]	1.8753705377955574	1020.9512176084502
[[0.26221906]]	1.9900052575784353	1213.695751823439
[[0.14911355]]	1.4389867689116906	539.8369810828243
[[0.14473471]]	1.6158288139690127	601.3641930668248
[[0.13528954]]	1.65936008535485	675.6365150113777
[[0.25045445]]	1.6004295892667963	814.6931523741473
[[0.25483599]]	1.8774302589984317	1242.8886927630842
[[0.15403391]]	1.9623151147165219	1235.2458722457443
[[0.1447011]]	1.5577109715191841	755.2934357654987
[[0.307739]]	1.9873257475408779	1120.3047831375638
[[0.27819311]]	1.9189748356604057	936.5278792899084
[[0.14807338]]	1.5530166796504516	483.55346186626593
[[0.1562253]]	1.8306390106905908	979.6242101561637
[[0.15422075]]	1.4345471334825861	530.6727381186698
[[0.16527088]]	1.5950368646629074	579.6419466644735
[[0.15597297]]	1.590177795097945	549.2002421712879
[[0.14709876]]	1.4846021036600723	601.3234257909484
[[0.14957896]]	1.7500196503362713	741.5586398193245
[[0.23364029]]	1.8253473996730247	871.417684195647
[[0.17882151]]	1.6002198721988674	790.7182397676593
[[0.17931793]]	1.7110197655967574	757.700505344023
[[0.16030042]]	1.4616980038841105	581.0472651608852
[[0.16740533]]	1.498046465693379	416.684297545386
[[0.19509141]]	1.8148652912242156	447.64644545450426
[[0.20793123]]	2.0232903522168835	794.1469754372475
[[0.16181739]]	1.3419739002563127	326.40014090240777
[[0.15080336]]	1.7473981869871584	666.4442019748833
[[0.19393855]]	1.6356339695715592	473.94065060268537
[[0.18772743]]	1.6805321468465766	592.4980497411516
[[0.27089733]]	2.2546625798833912	1074.2934413352525
[[0.21884647]]	1.8775856743255577	750.343467965097
[[0.16770262]]	1.7071924291070528	627.3140763905805
[[0.18915126]]	1.6842096854306177	522.2835151968759
[[0.4069484]]	1.5762634421356188	1066.8107426378617
[[0.4584455]]	1.6252492297614314	1008.5657500033617
[[0.3537504]]	1.7722178274817935	879.0728041062154
[[0.2414017]]	1.8572300114196976	660.9746199410939
[[0.13922661]]	1.6560907460637422	722.2511054549813
[[0.18128676]]	1.6707877930831605	861.2030331060649
[[0.41287401]]	1.8824409989428785	1543.4232072304278
[[0.28372696]]	1.6402683422780262	726.5416861914208
[[0.20332027]]	1.7230092154713064	509.62753660709353
[[0.230492]]	2.039880470269125	1011.5541374877406
[[0.22480573]]	2.129716146769397	987.5357577740513
[[0.30323535]]	1.7792396043097738	607.2378503699894
[[0.2304459]]	1.9759279993937	817.493086728127
[[0.30903527]]	1.8441732514672955	823.6624071097277
[[0.31949268]]	1.674195695437007	638.5374982114969
[[0.2805388]]	1.690392593986882	504.41848419941243
[[0.57484665]]	1.7620165901061033	1334.7206968900882
[[0.21249422]]	2.1713506021747686	969.6000775652915
[[0.22021172]]	2.0884842732354953	841.1577672135692
[[0.20769404]]	1.954166108648423	710.011350281108
[[0.14749135]]	1.8286036316473868	823.9688212031318
[[0.21477425]]	1.9170855095752237	951.1257607788484
[[0.50048494]]	2.1394698629019167	1562.5253685666385
[[0.25497605]]	1.9894004485343184	975.6384589016373
[[0.13809261]]	1.7774289221250652	772.9394978729265
[[0.17442032]]	1.9708760650251955	853.0934977893855
[[0.2892784]]	2.098397149642783	900.1496362301964
[[0.34553744]]	2.2890880110787033	1370.980473880793
[[0.14185986]]	1.8226753795307507	683.5622899407188
[[0.1553787]]	1.7336280145090337	627.8953521357735
[[0.38474298]]	2.1755224738474994	1559.3665527560418
[[0.29241784]]	1.7864130515172387	578.9053846625438
[[0.16033918]]	1.6266704373914145	599.5795095318048
[[0.15030418]]	1.7343320646656524	688.8030066061518
[[0.16324655]]	1.5443827028627668	579.506555813885
[[0.19678815]]	1.6151060390741858	691.8982795023248
[[0.31826632]]	1.9590626276898013	713.7775684966706
[[0.16660709]]	1.691705198135259	620.6773760461259
