[[0.20433935]]	1.6317822909221842	834.1133014090169
[[0.08582941]]	1.465826808658963	661.6854767196538
[[0.12332547]]	1.3758600589912358	735.38811338649
[[0.08881081]]	1.2127788240429347	633.0435346865378
[[0.11582197]]	1.7103363126521673	826.8142624936286
[[0.23538708]]	1.7940415098631566	747.3162405222282
[[0.41232789]]	1.755120269024116	714.4822645122501
[[0.339153]]	1.7876451392913217	802.0435594446744
[[0.25705732]]	1.8188948548865658	841.653842903427
[[0.45881424]]	1.697133499741743	757.2700383359945
[[0.2212539]]	1.6305464582004598	835.8037601184046
[[0.33776426]]	1.69773830878586	776.9030754994202
[[0.51594378]]	1.7175341020193025	720.3487421434995
[[0.3313203]]	2.0843610858821053	993.4739377951937
[[0.19727554]]	1.754099770791783	876.078490301301
[[0.12867559]]	1.6122336642330868	762.8856683862152
[[0.14417218]]	1.9460732767949478	1009.5882988514671
[[0.11412348]]	1.79485041855374	870.9540221358865
[[0.115537]]	1.5814015102998797	797.0562868416226
[[0.16997695]]	1.9762313401526688	1013.6676304318725
[[0.13427518]]	1.736032270894934	854.7138425450817
[[0.11951411]]	1.5026246641852221	714.7076157616241
[[0.10739444]]	1.8922171847612481	879.0653467760505
[[0.13044793]]	1.8752712966830554	978.3525812682931
[[0.15690212]]	1.7291003728103518	880.3237067485912
[[0.14917729]]	1.6715723596140735	807.0665403960974
[[0.12718413]]	1.560877324750148	736.1389034332999
[[0.09872191]]	1.4441716489214713	786.9393825869828
[[0.24329596]]	1.5799559605102262	704.6369999604904
[[0.08802311]]	1.2860431072291723	543.8852959800575
[[0.35181187]]	1.5020198551411055	546.3296250840556
[[0.15026345]]	1.2876927566652925	678.8437285541069
[[0.09265125]]	1.265962697974969	564.1729102066088
[[0.09014614]]	1.143027301744508	444.73265532942764
[[0.08968789]]	1.2840152180812514	432.83302993521556
[[0.09527396]]	1.2993975905190807	534.8471286996869
[[0.1132736]]	1.246865337476683	723.7855189396181
[[0.12149833]]	1.267925050539162	451.3838530464253
[[0.12924552]]	1.4021664436995818	718.9720849840721
[[0.0929698]]	1.180828803238713	520.7975481915813
[[0.06529614]]	1.3877652475438491	515.459170201942
[[0.08473899]]	1.4168859604048496	723.4394485419382
[[0.10200537]]	1.249483055878154	567.1649310637521
[[0.07298633]]	1.233651289723334	596.3710328406572
[[0.10650239]]	1.2888948848582427	369.33250277197584
[[0.26847661]]	1.607350252508454	847.299480594403
[[0.13077919]]	1.6053186184128916	611.5036674194729
[[0.11892571]]	1.4523843190994772	628.9485178157879
[[0.10794953]]	1.297678659551591	617.6657868660309
[[0.1890073]]	1.6466384982163702	601.7006754465651
[[0.12268892]]	1.2872340005791978	448.8461695670155
[[0.17107431]]	1.3760753934806274	701.5038327876582
[[0.13235697]]	1.4770710139528358	770.2723787146417
[[0.11803531]]	1.3457768945863469	428.886400866368
